COD_ISTAT;COMUNE;SIGLA;PROVINCIA;ID_COMUNE_STATO;COMUNE_POSTE;CODICE_CATASTALE;COD_ISTAT_REGIONE;REGIONE;
075023;CORIGLIANO D'OTRANTO;LE;LECCE;0;CORIGLIANO D'OTRANTO;D006;16;PUGLIA;
075024;CORSANO;LE;LECCE;0;CORSANO;D044;16;PUGLIA;
075025;CURSI;LE;LECCE;0;CURSI;D223;16;PUGLIA;
075026;CUTROFIANO;LE;LECCE;0;CUTROFIANO;D237;16;PUGLIA;
075027;DISO;LE;LECCE;0;DISO;D305;16;PUGLIA;
075028;GAGLIANO DEL CAPO;LE;LECCE;0;GAGLIANO DEL CAPO;D851;16;PUGLIA;
075029;GALATINA;LE;LECCE;0;GALATINA;D862;16;PUGLIA;
075030;GALATONE;LE;LECCE;0;GALATONE;D863;16;PUGLIA;
075031;GALLIPOLI;LE;LECCE;0;GALLIPOLI;D883;16;PUGLIA;
075032;GIUGGIANELLO;LE;LECCE;0;GIUGGIANELLO;E053;16;PUGLIA;
075033;GIURDIGNANO;LE;LECCE;0;GIURDIGNANO;E061;16;PUGLIA;
075034;GUAGNANO;LE;LECCE;0;GUAGNANO;E227;16;PUGLIA;
075035;LECCE;LE;LECCE;0;LECCE;E506;16;PUGLIA;
075036;LEQUILE;LE;LECCE;0;LEQUILE;E538;16;PUGLIA;
075037;LEVERANO;LE;LECCE;0;LEVERANO;E563;16;PUGLIA;
075038;LIZZANELLO;LE;LECCE;0;LIZZANELLO;E629;16;PUGLIA;
075039;MAGLIE;LE;LECCE;0;MAGLIE;E815;16;PUGLIA;
075040;MARTANO;LE;LECCE;0;MARTANO;E979;16;PUGLIA;
075041;MARTIGNANO;LE;LECCE;0;MARTIGNANO;E984;16;PUGLIA;
075042;MATINO;LE;LECCE;0;MATINO;F054;16;PUGLIA;
075043;MELENDUGNO;LE;LECCE;0;MELENDUGNO;F101;16;PUGLIA;
075044;MELISSANO;LE;LECCE;0;MELISSANO;F109;16;PUGLIA;
075045;MELPIGNANO;LE;LECCE;0;MELPIGNANO;F117;16;PUGLIA;
075046;MIGGIANO;LE;LECCE;0;MIGGIANO;F194;16;PUGLIA;
075047;MINERVINO DI LECCE;LE;LECCE;0;MINERVINO DI LECCE;F221;16;PUGLIA;
075048;MONTERONI DI LECCE;LE;LECCE;0;MONTERONI DI LECCE;F604;16;PUGLIA;
075049;MONTESANO SALENTINO;LE;LECCE;0;MONTESANO SALENTINO;F623;16;PUGLIA;
075050;MORCIANO DI LEUCA;LE;LECCE;0;MORCIANO DI LEUCA;F716;16;PUGLIA;
075051;MURO LECCESE;LE;LECCE;0;MURO LECCESE;F816;16;PUGLIA;
075052;NARDO';LE;LECCE;0;NARDO';F842;16;PUGLIA;
075053;NEVIANO;LE;LECCE;0;NEVIANO;F881;16;PUGLIA;
075054;NOCIGLIA;LE;LECCE;0;NOCIGLIA;F916;16;PUGLIA;
075055;NOVOLI;LE;LECCE;0;NOVOLI;F970;16;PUGLIA;
075056;ORTELLE;LE;LECCE;0;ORTELLE;G136;16;PUGLIA;
075057;OTRANTO;LE;LECCE;0;OTRANTO;G188;16;PUGLIA;
075058;PALMARIGGI;LE;LECCE;0;PALMARIGGI;G285;16;PUGLIA;
075059;PARABITA;LE;LECCE;0;PARABITA;G325;16;PUGLIA;
075060;PATU';LE;LECCE;0;PATU';G378;16;PUGLIA;
075061;POGGIARDO;LE;LECCE;0;POGGIARDO;G751;16;PUGLIA;
075097;PORTO CESAREO;LE;LECCE;0;PORTO CESAREO;M263;16;PUGLIA;
075062;PRESICCE;LE;LECCE;0;PRESICCE;H047;16;PUGLIA;
075063;RACALE;LE;LECCE;0;RACALE;H147;16;PUGLIA;
075064;RUFFANO;LE;LECCE;0;RUFFANO;H632;16;PUGLIA;
075065;SALICE SALENTINO;LE;LECCE;0;SALICE SALENTINO;H708;16;PUGLIA;
075066;SALVE;LE;LECCE;0;SALVE;H729;16;PUGLIA;
075095;SAN CASSIANO;LE;LECCE;0;SAN CASSIANO;M264;16;PUGLIA;
075068;SAN CESARIO DI LECCE;LE;LECCE;0;SAN CESARIO DI LECCE;H793;16;PUGLIA;
075069;SAN DONATO DI LECCE;LE;LECCE;0;SAN DONATO DI LECCE;H826;16;PUGLIA;
075071;SAN PIETRO IN LAMA;LE;LECCE;0;SAN PIETRO IN LAMA;I115;16;PUGLIA;
075067;SANARICA;LE;LECCE;0;SANARICA;H757;16;PUGLIA;
075070;SANNICOLA;LE;LECCE;0;SANNICOLA;I059;16;PUGLIA;
075072;SANTA CESAREA TERME;LE;LECCE;0;SANTA CESAREA TERME;I172;16;PUGLIA;
075073;SCORRANO;LE;LECCE;0;SCORRANO;I549;16;PUGLIA;
075074;SECLI';LE;LECCE;0;SECLI';I559;16;PUGLIA;
075075;SOGLIANO CAVOUR;LE;LECCE;0;SOGLIANO CAVOUR;I780;16;PUGLIA;
075076;SOLETO;LE;LECCE;0;SOLETO;I800;16;PUGLIA;
075077;SPECCHIA;LE;LECCE;0;SPECCHIA;I887;16;PUGLIA;
075078;SPONGANO;LE;LECCE;0;SPONGANO;I923;16;PUGLIA;
075079;SQUINZANO;LE;LECCE;0;SQUINZANO;I930;16;PUGLIA;
075080;STERNATIA;LE;LECCE;0;STERNATIA;I950;16;PUGLIA;
075081;SUPERSANO;LE;LECCE;0;SUPERSANO;L008;16;PUGLIA;
075082;SURANO;LE;LECCE;0;SURANO;L010;16;PUGLIA;
075083;SURBO;LE;LECCE;0;SURBO;L011;16;PUGLIA;
075084;TAURISANO;LE;LECCE;0;TAURISANO;L064;16;PUGLIA;
075085;TAVIANO;LE;LECCE;0;TAVIANO;L074;16;PUGLIA;
075086;TIGGIANO;LE;LECCE;0;TIGGIANO;L166;16;PUGLIA;
075087;TREPUZZI;LE;LECCE;0;TREPUZZI;L383;16;PUGLIA;
075088;TRICASE;LE;LECCE;0;TRICASE;L419;16;PUGLIA;
075089;TUGLIE;LE;LECCE;0;TUGLIE;L462;16;PUGLIA;
075090;UGENTO;LE;LECCE;0;UGENTO;L484;16;PUGLIA;
075091;UGGIANO LA CHIESA;LE;LECCE;0;UGGIANO LA CHIESA;L485;16;PUGLIA;
075092;VEGLIE;LE;LECCE;0;VEGLIE;L711;16;PUGLIA;
075093;VERNOLE;LE;LECCE;0;VERNOLE;L776;16;PUGLIA;
075094;ZOLLINO;LE;LECCE;0;ZOLLINO;M187;16;PUGLIA;
049001;BIBBONA;LI;LIVORNO;0;BIBBONA;A852;09;TOSCANA;
049002;CAMPIGLIA MARITTIMA;LI;LIVORNO;0;CAMPIGLIA MARITTIMA;B509;09;TOSCANA;
049003;CAMPO NELL'ELBA;LI;LIVORNO;0;CAMPO NELL'ELBA;B553;09;TOSCANA;
049004;CAPOLIVERI;LI;LIVORNO;0;CAPOLIVERI;B669;09;TOSCANA;
049005;CAPRAIA ISOLA;LI;LIVORNO;0;CAPRAIA ISOLA;B685;09;TOSCANA;
049006;CASTAGNETO CARDUCCI;LI;LIVORNO;0;CASTAGNETO CARDUCCI;C044;09;TOSCANA;
049007;CECINA;LI;LIVORNO;0;CECINA;C415;09;TOSCANA;
049008;COLLESALVETTI;LI;LIVORNO;0;COLLESALVETTI;C869;09;TOSCANA;
049009;LIVORNO;LI;LIVORNO;0;LIVORNO;E625;09;TOSCANA;
049010;MARCIANA;LI;LIVORNO;0;MARCIANA;E930;09;TOSCANA;
049011;MARCIANA MARINA;LI;LIVORNO;0;MARCIANA MARINA;E931;09;TOSCANA;
049012;PIOMBINO;LI;LIVORNO;0;PIOMBINO;G687;09;TOSCANA;
049013;PORTO AZZURRO;LI;LIVORNO;0;PORTO AZZURRO;E680;09;TOSCANA;
049014;PORTOFERRAIO;LI;LIVORNO;0;PORTOFERRAIO;G912;09;TOSCANA;
049015;RIO MARINA;LI;LIVORNO;0;RIO MARINA;H305;09;TOSCANA;
049016;RIO NELL'ELBA;LI;LIVORNO;0;RIO NELL'ELBA;H297;09;TOSCANA;
049017;ROSIGNANO MARITTIMO;LI;LIVORNO;0;ROSIGNANO MARITTIMO;H570;09;TOSCANA;
049018;SAN VINCENZO;LI;LIVORNO;0;SAN VINCENZO;I390;09;TOSCANA;
049019;SASSETTA;LI;LIVORNO;0;SASSETTA;I454;09;TOSCANA;
049020;SUVERETO;LI;LIVORNO;0;SUVERETO;L019;09;TOSCANA;
098001;ABBADIA CERRETO;LO;LODI;0;ABBADIA CERRETO;A004;03;LOMBARDIA;
098002;BERTONICO;LO;LODI;0;BERTONICO;A811;03;LOMBARDIA;
098003;BOFFALORA D'ADDA;LO;LODI;0;BOFFALORA D'ADDA;A919;03;LOMBARDIA;
098004;BORGHETTO LODIGIANO;LO;LODI;0;BORGHETTO LODIGIANO;A995;03;LOMBARDIA;
098005;BORGO SAN GIOVANNI;LO;LODI;0;BORGO SAN GIOVANNI;B017;03;LOMBARDIA;
098006;BREMBIO;LO;LODI;0;BREMBIO;B141;03;LOMBARDIA;
098007;CAMAIRAGO;LO;LODI;0;CAMAIRAGO;B456;03;LOMBARDIA;
098008;CASALETTO LODIGIANO;LO;LODI;0;CASALETTO LODIGIANO;B887;03;LOMBARDIA;
098009;CASALMAIOCCO;LO;LODI;0;CASALMAIOCCO;B899;03;LOMBARDIA;
098010;CASALPUSTERLENGO;LO;LODI;0;CASALPUSTERLENGO;B910;03;LOMBARDIA;
098011;CASELLE LANDI;LO;LODI;0;CASELLE LANDI;B961;03;LOMBARDIA;
098012;CASELLE LURANI;LO;LODI;0;CASELLE LURANI;B958;03;LOMBARDIA;
098013;CASTELNUOVO BOCCA D'ADDA;LO;LODI;0;CASTELNUOVO BOCCA D'ADDA;C228;03;LOMBARDIA;
098014;CASTIGLIONE D'ADDA;LO;LODI;0;CASTIGLIONE D'ADDA;C304;03;LOMBARDIA;
098015;CASTIRAGA VIDARDO;LO;LODI;0;CASTIRAGA VIDARDO;C329;03;LOMBARDIA;
098016;CAVACURTA;LO;LODI;0;CAVACURTA;C362;03;LOMBARDIA;
098017;CAVENAGO D'ADDA;LO;LODI;0;CAVENAGO D'ADDA;C394;03;LOMBARDIA;
098018;CERVIGNANO D'ADDA;LO;LODI;0;CERVIGNANO D'ADDA;C555;03;LOMBARDIA;
098019;CODOGNO;LO;LODI;0;CODOGNO;C816;03;LOMBARDIA;
098020;COMAZZO;LO;LODI;0;COMAZZO;C917;03;LOMBARDIA;
098021;CORNEGLIANO LAUDENSE;LO;LODI;0;CORNEGLIANO LAUDENSE;D021;03;LOMBARDIA;
098022;CORNO GIOVINE;LO;LODI;0;CORNO GIOVINE;D028;03;LOMBARDIA;
098023;CORNOVECCHIO;LO;LODI;0;CORNOVECCHIO;D029;03;LOMBARDIA;
098024;CORTE PALASIO;LO;LODI;0;CORTE PALASIO;D068;03;LOMBARDIA;
098025;CRESPIATICA;LO;LODI;0;CRESPIATICA;D159;03;LOMBARDIA;
098026;FOMBIO;LO;LODI;0;FOMBIO;D660;03;LOMBARDIA;
098027;GALGAGNANO;LO;LODI;0;GALGAGNANO;D868;03;LOMBARDIA;
098028;GRAFFIGNANA;LO;LODI;0;GRAFFIGNANA;E127;03;LOMBARDIA;
098029;GUARDAMIGLIO;LO;LODI;0;GUARDAMIGLIO;E238;03;LOMBARDIA;
098030;LIVRAGA;LO;LODI;0;LIVRAGA;E627;03;LOMBARDIA;
098031;LODI;LO;LODI;0;LODI;E648;03;LOMBARDIA;
098032;LODI VECCHIO;LO;LODI;0;LODI VECCHIO;E651;03;LOMBARDIA;
098033;MACCASTORNA;LO;LODI;0;MACCASTORNA;E777;03;LOMBARDIA;
098034;MAIRAGO;LO;LODI;0;MAIRAGO;E840;03;LOMBARDIA;
098035;MALEO;LO;LODI;0;MALEO;E852;03;LOMBARDIA;
098036;MARUDO;LO;LODI;0;MARUDO;E994;03;LOMBARDIA;
098037;MASSALENGO;LO;LODI;0;MASSALENGO;F028;03;LOMBARDIA;
098038;MELETI;LO;LODI;0;MELETI;F102;03;LOMBARDIA;
098039;MERLINO;LO;LODI;0;MERLINO;F149;03;LOMBARDIA;
098040;MONTANASO LOMBARDO;LO;LODI;0;MONTANASO LOMBARDO;F423;03;LOMBARDIA;
098041;MULAZZANO;LO;LODI;0;MULAZZANO;F801;03;LOMBARDIA;
098042;ORIO LITTA;LO;LODI;0;ORIO LITTA;G107;03;LOMBARDIA;
098043;OSPEDALETTO LODIGIANO;LO;LODI;0;OSPEDALETTO LODIGIANO;G166;03;LOMBARDIA;
098044;OSSAGO LODIGIANO;LO;LODI;0;OSSAGO LODIGIANO;G171;03;LOMBARDIA;
098045;PIEVE FISSIRAGA;LO;LODI;0;PIEVE FISSIRAGA;G096;03;LOMBARDIA;
098046;SALERANO SUL LAMBRO;LO;LODI;0;SALERANO SUL LAMBRO;H701;03;LOMBARDIA;
098047;SAN FIORANO;LO;LODI;0;SAN FIORANO;H844;03;LOMBARDIA;
098048;SAN MARTINO IN STRADA;LO;LODI;0;SAN MARTINO IN STRADA;I012;03;LOMBARDIA;
098049;SAN ROCCO AL PORTO;LO;LODI;0;SAN ROCCO AL PORTO;I140;03;LOMBARDIA;
098050;SANT'ANGELO LODIGIANO;LO;LODI;0;SANT'ANGELO LODIGIANO;I274;03;LOMBARDIA;
098051;SANTO STEFANO LODIGIANO;LO;LODI;0;SANTO STEFANO LODIGIANO;I362;03;LOMBARDIA;
098052;SECUGNAGO;LO;LODI;0;SECUGNAGO;I561;03;LOMBARDIA;
098053;SENNA LODIGIANA;LO;LODI;0;SENNA LODIGIANA;I612;03;LOMBARDIA;
098054;SOMAGLIA;LO;LODI;0;SOMAGLIA;I815;03;LOMBARDIA;
098055;SORDIO;LO;LODI;0;SORDIO;I848;03;LOMBARDIA;
098056;TAVAZZANO CON VILLAVESCO;LO;LODI;0;TAVAZZANO CON VILLAVESCO;F260;03;LOMBARDIA;
098057;TERRANOVA DEI PASSERINI;LO;LODI;0;TERRANOVA DEI PASSERINI;L125;03;LOMBARDIA;
098058;TURANO LODIGIANO;LO;LODI;0;TURANO LODIGIANO;L469;03;LOMBARDIA;
098059;VALERA FRATTA;LO;LODI;0;VALERA FRATTA;L572;03;LOMBARDIA;
098060;VILLANOVA DEL SILLARO;LO;LODI;0;VILLANOVA DEL SILLARO;L977;03;LOMBARDIA;
098061;ZELO BUON PERSICO;LO;LODI;0;ZELO BUON PERSICO;M158;03;LOMBARDIA;
059001;APRILIA;LT;LATINA;0;APRILIA;A341;12;LAZIO;
059002;BASSIANO;LT;LATINA;0;BASSIANO;A707;12;LAZIO;
059003;CAMPODIMELE;LT;LATINA;0;CAMPODIMELE;B527;12;LAZIO;
059004;CASTELFORTE;LT;LATINA;0;CASTELFORTE;C104;12;LAZIO;
059005;CISTERNA DI LATINA;LT;LATINA;0;CISTERNA DI LATINA;C740;12;LAZIO;
059006;CORI;LT;LATINA;0;CORI;D003;12;LAZIO;
059007;FONDI;LT;LATINA;0;FONDI;D662;12;LAZIO;
059008;FORMIA;LT;LATINA;0;FORMIA;D708;12;LAZIO;
059009;GAETA;LT;LATINA;0;GAETA;D843;12;LAZIO;
059010;ITRI;LT;LATINA;0;ITRI;E375;12;LAZIO;
059011;LATINA;LT;LATINA;0;LATINA;E472;12;LAZIO;
059012;LENOLA;LT;LATINA;0;LENOLA;E527;12;LAZIO;
059013;MAENZA;LT;LATINA;0;MAENZA;E798;12;LAZIO;
059014;MINTURNO;LT;LATINA;0;MINTURNO;F224;12;LAZIO;
059015;MONTE SAN BIAGIO;LT;LATINA;0;MONTE SAN BIAGIO;F616;12;LAZIO;
059016;NORMA;LT;LATINA;0;NORMA;F937;12;LAZIO;
059017;PONTINIA;LT;LATINA;0;PONTINIA;G865;12;LAZIO;
059018;PONZA;LT;LATINA;0;PONZA;G871;12;LAZIO;
059019;PRIVERNO;LT;LATINA;0;PRIVERNO;G698;12;LAZIO;
059020;PROSSEDI;LT;LATINA;0;PROSSEDI;H076;12;LAZIO;
059022;ROCCA MASSIMA;LT;LATINA;0;ROCCA MASSIMA;H421;12;LAZIO;
059021;ROCCAGORGA;LT;LATINA;0;ROCCAGORGA;H413;12;LAZIO;
059023;ROCCASECCA DEI VOLSCI;LT;LATINA;0;ROCCASECCA DEI VOLSCI;H444;12;LAZIO;
059024;SABAUDIA;LT;LATINA;0;SABAUDIA;H647;12;LAZIO;
059025;SAN FELICE CIRCEO;LT;LATINA;0;SAN FELICE CIRCEO;H836;12;LAZIO;
059026;SANTI COSMA E DAMIANO;LT;LATINA;0;SANTI COSMA E DAMIANO;I339;12;LAZIO;
059027;SERMONETA;LT;LATINA;0;SERMONETA;I634;12;LAZIO;
059028;SEZZE;LT;LATINA;0;SEZZE;I712;12;LAZIO;
059029;SONNINO;LT;LATINA;0;SONNINO;I832;12;LAZIO;
059030;SPERLONGA;LT;LATINA;0;SPERLONGA;I892;12;LAZIO;
059031;SPIGNO SATURNIA;LT;LATINA;0;SPIGNO SATURNIA;I902;12;LAZIO;
059032;TERRACINA;LT;LATINA;0;TERRACINA;L120;12;LAZIO;
059033;VENTOTENE;LT;LATINA;0;VENTOTENE;L742;12;LAZIO;
059801;CASTELLONORATO;LT;LATINA;2;CASTELLONORATO;C193;12;LAZIO;
059803;MARANOLA;LT;LATINA;2;MARANOLA;E913;12;LAZIO;
046001;ALTOPASCIO;LU;LUCCA;0;ALTOPASCIO;A241;09;TOSCANA;
046002;BAGNI DI LUCCA;LU;LUCCA;0;BAGNI DI LUCCA;A560;09;TOSCANA;
046003;BARGA;LU;LUCCA;0;BARGA;A657;09;TOSCANA;
046004;BORGO A MOZZANO;LU;LUCCA;0;BORGO A MOZZANO;B007;09;TOSCANA;
046005;CAMAIORE;LU;LUCCA;0;CAMAIORE;B455;09;TOSCANA;
046006;CAMPORGIANO;LU;LUCCA;0;CAMPORGIANO;B557;09;TOSCANA;
046007;CAPANNORI;LU;LUCCA;0;CAPANNORI;B648;09;TOSCANA;
046008;CAREGGINE;LU;LUCCA;0;CAREGGINE;B760;09;TOSCANA;
046009;CASTELNUOVO DI GARFAGNANA;LU;LUCCA;0;CASTELNUOVO DI GARFAGNANA;C236;09;TOSCANA;
046010;CASTIGLIONE DI GARFAGNANA;LU;LUCCA;0;CASTIGLIONE DI GARFAGNANA;C303;09;TOSCANA;
046011;COREGLIA ANTELMINELLI;LU;LUCCA;0;COREGLIA ANTELMINELLI;C996;09;TOSCANA;
046036;FABBRICHE DI VERGEMOLI;LU;LUCCA;0;FABBRICHE DI VERGEMOLI;M319;09;TOSCANA;
046013;FORTE DEI MARMI;LU;LUCCA;0;FORTE DEI MARMI;D730;09;TOSCANA;
046014;FOSCIANDORA;LU;LUCCA;0;FOSCIANDORA;D734;09;TOSCANA;
046015;GALLICANO;LU;LUCCA;0;GALLICANO;D874;09;TOSCANA;
046017;LUCCA;LU;LUCCA;0;LUCCA;E715;09;TOSCANA;
046018;MASSAROSA;LU;LUCCA;0;MASSAROSA;F035;09;TOSCANA;
046019;MINUCCIANO;LU;LUCCA;0;MINUCCIANO;F225;09;TOSCANA;
046020;MOLAZZANA;LU;LUCCA;0;MOLAZZANA;F283;09;TOSCANA;
046021;MONTECARLO;LU;LUCCA;0;MONTECARLO;F452;09;TOSCANA;
046022;PESCAGLIA;LU;LUCCA;0;PESCAGLIA;G480;09;TOSCANA;
046023;PIAZZA AL SERCHIO;LU;LUCCA;0;PIAZZA AL SERCHIO;G582;09;TOSCANA;
046024;PIETRASANTA;LU;LUCCA;0;PIETRASANTA;G628;09;TOSCANA;
046025;PIEVE FOSCIANA;LU;LUCCA;0;PIEVE FOSCIANA;G648;09;TOSCANA;
046026;PORCARI;LU;LUCCA;0;PORCARI;G882;09;TOSCANA;
046027;SAN ROMANO IN GARFAGNANA;LU;LUCCA;0;SAN ROMANO IN GARFAGNANA;I142;09;TOSCANA;
046028;SERAVEZZA;LU;LUCCA;0;SERAVEZZA;I622;09;TOSCANA;
046037;SILLANO GIUNCUGNANO;LU;LUCCA;0;SILLANO GIUNCUGNANO;M347;09;TOSCANA;
046030;STAZZEMA;LU;LUCCA;0;STAZZEMA;I942;09;TOSCANA;
046031;VAGLI SOTTO;LU;LUCCA;0;VAGLI SOTTO;L533;09;TOSCANA;
046033;VIAREGGIO;LU;LUCCA;0;VIAREGGIO;L833;09;TOSCANA;
046034;VILLA BASILICA;LU;LUCCA;0;VILLA BASILICA;L913;09;TOSCANA;
046035;VILLA COLLEMANDINA;LU;LUCCA;0;VILLA COLLEMANDINA;L926;09;TOSCANA;
046012;FABBRICHE DI VALLICO;LU;LUCCA;2;FABBRICHE DI VALLICO;D449;09;TOSCANA;
046016;GIUNCUGNANO;LU;LUCCA;2;GIUNCUGNANO;E059;09;TOSCANA;
046029;SILLANO;LU;LUCCA;2;SILLANO;I737;09;TOSCANA;
046032;VERGEMOLI;LU;LUCCA;2;VERGEMOLI;L763;09;TOSCANA;
108001;AGRATE BRIANZA;MB;MONZA E BRIANZA;0;AGRATE BRIANZA;A087;03;LOMBARDIA;
108002;AICURZIO;MB;MONZA E BRIANZA;0;AICURZIO;A096;03;LOMBARDIA;
108003;ALBIATE;MB;MONZA E BRIANZA;0;ALBIATE;A159;03;LOMBARDIA;
108004;ARCORE;MB;MONZA E BRIANZA;0;ARCORE;A376;03;LOMBARDIA;
108005;BARLASSINA;MB;MONZA E BRIANZA;0;BARLASSINA;A668;03;LOMBARDIA;
108006;BELLUSCO;MB;MONZA E BRIANZA;0;BELLUSCO;A759;03;LOMBARDIA;
108007;BERNAREGGIO;MB;MONZA E BRIANZA;0;BERNAREGGIO;A802;03;LOMBARDIA;
108008;BESANA IN BRIANZA;MB;MONZA E BRIANZA;0;BESANA IN BRIANZA;A818;03;LOMBARDIA;
108009;BIASSONO;MB;MONZA E BRIANZA;0;BIASSONO;A849;03;LOMBARDIA;
108010;BOVISIO-MASCIAGO;MB;MONZA E BRIANZA;0;BOVISIO-MASCIAGO;B105;03;LOMBARDIA;
108011;BRIOSCO;MB;MONZA E BRIANZA;0;BRIOSCO;B187;03;LOMBARDIA;
108012;BRUGHERIO;MB;MONZA E BRIANZA;0;BRUGHERIO;B212;03;LOMBARDIA;
108013;BURAGO DI MOLGORA;MB;MONZA E BRIANZA;0;BURAGO DI MOLGORA;B272;03;LOMBARDIA;
108051;BUSNAGO;MB;MONZA E BRIANZA;0;BUSNAGO;B289;03;LOMBARDIA;
108014;CAMPARADA;MB;MONZA E BRIANZA;0;CAMPARADA;B501;03;LOMBARDIA;
108052;CAPONAGO;MB;MONZA E BRIANZA;0;CAPONAGO;B671;03;LOMBARDIA;
108015;CARATE BRIANZA;MB;MONZA E BRIANZA;0;CARATE BRIANZA;B729;03;LOMBARDIA;
108016;CARNATE;MB;MONZA E BRIANZA;0;CARNATE;B798;03;LOMBARDIA;
108017;CAVENAGO DI BRIANZA;MB;MONZA E BRIANZA;0;CAVENAGO DI BRIANZA;C395;03;LOMBARDIA;
108018;CERIANO LAGHETTO;MB;MONZA E BRIANZA;0;CERIANO LAGHETTO;C512;03;LOMBARDIA;
108019;CESANO MADERNO;MB;MONZA E BRIANZA;0;CESANO MADERNO;C566;03;LOMBARDIA;
108020;COGLIATE;MB;MONZA E BRIANZA;0;COGLIATE;C820;03;LOMBARDIA;
108021;CONCOREZZO;MB;MONZA E BRIANZA;0;CONCOREZZO;C952;03;LOMBARDIA;
108053;CORNATE D'ADDA;MB;MONZA E BRIANZA;0;CORNATE D'ADDA;D019;03;LOMBARDIA;
108022;CORREZZANA;MB;MONZA E BRIANZA;0;CORREZZANA;D038;03;LOMBARDIA;
108023;DESIO;MB;MONZA E BRIANZA;0;DESIO;D286;03;LOMBARDIA;
108024;GIUSSANO;MB;MONZA E BRIANZA;0;GIUSSANO;E063;03;LOMBARDIA;
108025;LAZZATE;MB;MONZA E BRIANZA;0;LAZZATE;E504;03;LOMBARDIA;
108054;LENTATE SUL SEVESO;MB;MONZA E BRIANZA;0;LENTATE SUL SEVESO;E530;03;LOMBARDIA;
108026;LESMO;MB;MONZA E BRIANZA;0;LESMO;E550;03;LOMBARDIA;
108027;LIMBIATE;MB;MONZA E BRIANZA;0;LIMBIATE;E591;03;LOMBARDIA;
108028;LISSONE;MB;MONZA E BRIANZA;0;LISSONE;E617;03;LOMBARDIA;
108029;MACHERIO;MB;MONZA E BRIANZA;0;MACHERIO;E786;03;LOMBARDIA;
108030;MEDA;MB;MONZA E BRIANZA;0;MEDA;F078;03;LOMBARDIA;
108031;MEZZAGO;MB;MONZA E BRIANZA;0;MEZZAGO;F165;03;LOMBARDIA;
108032;MISINTO;MB;MONZA E BRIANZA;0;MISINTO;F247;03;LOMBARDIA;
108033;MONZA;MB;MONZA E BRIANZA;0;MONZA;F704;03;LOMBARDIA;
108034;MUGGIO';MB;MONZA E BRIANZA;0;MUGGIO';F797;03;LOMBARDIA;
108035;NOVA MILANESE;MB;MONZA E BRIANZA;0;NOVA MILANESE;F944;03;LOMBARDIA;
108036;ORNAGO;MB;MONZA E BRIANZA;0;ORNAGO;G116;03;LOMBARDIA;
108037;RENATE;MB;MONZA E BRIANZA;0;RENATE;H233;03;LOMBARDIA;
108055;RONCELLO;MB;MONZA E BRIANZA;0;RONCELLO;H529;03;LOMBARDIA;
108038;RONCO BRIANTINO;MB;MONZA E BRIANZA;0;RONCO BRIANTINO;H537;03;LOMBARDIA;
108039;SEREGNO;MB;MONZA E BRIANZA;0;SEREGNO;I625;03;LOMBARDIA;
108040;SEVESO;MB;MONZA E BRIANZA;0;SEVESO;I709;03;LOMBARDIA;
108041;SOVICO;MB;MONZA E BRIANZA;0;SOVICO;I878;03;LOMBARDIA;
108042;SULBIATE;MB;MONZA E BRIANZA;0;SULBIATE;I998;03;LOMBARDIA;
108043;TRIUGGIO;MB;MONZA E BRIANZA;0;TRIUGGIO;L434;03;LOMBARDIA;
108044;USMATE VELATE;MB;MONZA E BRIANZA;0;USMATE VELATE;L511;03;LOMBARDIA;
108045;VAREDO;MB;MONZA E BRIANZA;0;VAREDO;L677;03;LOMBARDIA;
108046;VEDANO AL LAMBRO;MB;MONZA E BRIANZA;0;VEDANO AL LAMBRO;L704;03;LOMBARDIA;
108047;VEDUGGIO CON COLZANO;MB;MONZA E BRIANZA;0;VEDUGGIO CON COLZANO;L709;03;LOMBARDIA;
108048;VERANO BRIANZA;MB;MONZA E BRIANZA;0;VERANO BRIANZA;L744;03;LOMBARDIA;
108049;VILLASANTA;MB;MONZA E BRIANZA;0;VILLASANTA;M017;03;LOMBARDIA;
108050;VIMERCATE;MB;MONZA E BRIANZA;0;VIMERCATE;M052;03;LOMBARDIA;
043001;ACQUACANINA;MC;MACERATA;0;ACQUACANINA;A031;11;MARCHE;
043002;APIRO;MC;MACERATA;0;APIRO;A329;11;MARCHE;
043003;APPIGNANO;MC;MACERATA;0;APPIGNANO;A334;11;MARCHE;
043004;BELFORTE DEL CHIENTI;MC;MACERATA;0;BELFORTE DEL CHIENTI;A739;11;MARCHE;
043005;BOLOGNOLA;MC;MACERATA;0;BOLOGNOLA;A947;11;MARCHE;
043006;CALDAROLA;MC;MACERATA;0;CALDAROLA;B398;11;MARCHE;
043007;CAMERINO;MC;MACERATA;0;CAMERINO;B474;11;MARCHE;
043008;CAMPOROTONDO DI FIASTRONE;MC;MACERATA;0;CAMPOROTONDO DI FIASTRONE;B562;11;MARCHE;
043009;CASTELRAIMONDO;MC;MACERATA;0;CASTELRAIMONDO;C251;11;MARCHE;
043010;CASTELSANTANGELO SUL NERA;MC;MACERATA;0;CASTELSANTANGELO SUL NERA;C267;11;MARCHE;
043011;CESSAPALOMBO;MC;MACERATA;0;CESSAPALOMBO;C582;11;MARCHE;
043012;CINGOLI;MC;MACERATA;0;CINGOLI;C704;11;MARCHE;
