ID_AMBITO_UNIVOCO;DESCRIZIONE;AMBITO_DISC;ID_ATTIVITA_FORMATIVA;CLASSE;
365;Discipline della Scienza della Terra;3;B;27;
366;Discipline Agrarie, Chimiche e Fisiche;4;B;27;
367;Interdisciplinarita e Applicazioni;1;C;27;
368;Discipline Giuridiche, Economiche e Valutative e Integrative;2;C;27;
369;A Scelta dello Studente;1;D;27;
370;Prova Finale;1;E;27;
371;Lingua Straniera;2;E;27;
2982;Valore Totale se Dato Disaggregato Non Disponibile;3;E;27;
372;Ulteriori Conoscenze Linguistiche;1;F;27;
1943;Abilità Informatiche e Relazionali;2;F;27;
2099;Tirocini;3;F;27;
2255;Altro;4;F;27;
2411;Valore Totale se Dato Disaggregato Non Disponibile;5;F;27;
3126;Discipline Biologiche;1;T;27;
3127;Discipline Ecologiche;2;T;27;
3128;Discipline della Scienza della Terra;3;T;27;
3129;Discipline Agrarie, Chimiche e Fisiche;4;T;27;
373;Economico;1;A;28;
374;Statistico-Matematico;2;A;28;
375;Giuridico;3;A;28;
376;Aziendale;4;A;28;
377;Economico;1;B;28;
378;Statistico-Matematico;2;B;28;
379;Giuridico;3;B;28;
380;Discipline Economico-Giuridiche;1;C;28;
381;Formazione Interdisciplinare;2;C;28;
382;Aziendale;3;C;28;
383;A Scelta dello Studente;1;D;28;
384;Prova Finale;1;E;28;
385;Lingua Straniera;2;E;28;
2983;Valore Totale se Dato Disaggregato Non Disponibile;3;E;28;
386;Ulteriori Conoscenze Linguistiche;1;F;28;
1944;Abilità Informatiche e Relazionali;2;F;28;
2100;Tirocini;3;F;28;
2256;Altro;4;F;28;
2412;Valore Totale se Dato Disaggregato Non Disponibile;5;F;28;
387;Storia della Filosofia;1;A;29;
388;Istituzioni di Filosofia;2;A;29;
389;Filosofia Morale, Politica e Teoretica;1;B;29;
390;Estetica e Filosofia del Linguaggio;2;B;29;
391;Storia della Filosofia;3;B;29;
392;Filosofia e Storia della Scienza;4;B;29;
393;Discipline Demoetnoantropologiche, Pedagogiche, Psicologiche e Economiche;5;B;29;
394;Discipline Letterarie e Linguistiche;1;C;29;
395;Discipline Storiche;2;C;29;
396;Discipline Scientifiche;3;C;29;
397;A Scelta dello Studente;1;D;29;
398;Prova Finale;1;E;29;
399;Lingua Straniera;2;E;29;
2984;Valore Totale se Dato Disaggregato Non Disponibile;3;E;29;
400;Ulteriori Conoscenze Linguistiche;1;F;29;
1945;Abilità Informatiche e Relazionali;2;F;29;
2101;Tirocini;3;F;29;
2257;Altro;4;F;29;
2413;Valore Totale se Dato Disaggregato Non Disponibile;5;F;29;
2625;Filosofia Morale, Politica e Teoretica;1;T;29;
2626;Estetica e Filosofia del Linguaggio;2;T;29;
2627;Storia della Filosofia;3;T;29;
2628;Filosofia e Storia della Scienza;4;T;29;
2629;Discipline Demoetnoantropologiche, Pedagogiche, Psicologiche e Economiche;5;T;29;
401;Discipline Geografiche e Antropologiche;1;A;30;
402;Discipline Storiche ed Economiche;2;A;30;
403;Discipline dell'Ambiente, Biologiche, Geografiche e Geologiche;1;B;30;
404;Discipline Matematiche, Informatiche e della Rappresentazione;2;B;30;
405;Discipline Sociologiche, Psicologiche, Economiche;3;B;30;
406;Discipline Storico-Artistiche del Paesaggio e del Territorio;4;B;30;
407;Discipline Economiche, Sociologiche, Psicologiche;1;C;30;
408;Discipline del Territorio;2;C;30;
409;Discipline Linguistiche;3;C;30;
410;Discipline Giuridiche;4;C;30;
411;A Scelta dello Studente;1;D;30;
412;Prova Finale;1;E;30;
413;Lingua Straniera;2;E;30;
2985;Valore Totale se Dato Disaggregato Non Disponibile;3;E;30;
414;Ulteriori Conoscenze Linguistiche;1;F;30;
1946;Abilità Informatiche e Relazionali;2;F;30;
2102;Tirocini;3;F;30;
2258;Altro;4;F;30;
2414;Valore Totale se Dato Disaggregato Non Disponibile;5;F;30;
2630;Discipline dell'Ambiente, Biologiche, Geografiche e Geologiche;1;T;30;
2631;Discipline Matematiche, Informatiche e della Rappresentazione;2;T;30;
2632;Discipline Sociologiche, Psicologiche, Economiche;3;T;30;
2633;Discipline Storico-Artistiche del Paesaggio e del Territorio;4;T;30;
415;Storico e Socio-Filosofico;1;A;31;
416;Giurisprudenza;1;B;31;
417;Formazione Interdisciplinare;1;C;31;
418;A Scelta dello Studente;1;D;31;
419;Prova Finale;1;E;31;
420;Lingua Straniera;2;E;31;
2986;Valore Totale se Dato Disaggregato Non Disponibile;3;E;31;
421;Ulteriori Conoscenze Linguistiche;1;F;31;
1947;Abilità Informatiche e Relazionali;2;F;31;
2103;Tirocini;3;F;31;
2259;Altro;4;F;31;
2415;Valore Totale se Dato Disaggregato Non Disponibile;5;F;31;
422;Formazione Matematica;1;A;32;
423;Formazione Fisica;2;A;32;
424;Formazione Informatica;3;A;32;
425;Formazione Logico-Fondazionale;1;B;32;
426;Formazione Algebrico-Geometrica;2;B;32;
427;Formazione Analitica;3;B;32;
428;Formazione Modellistico-Applicativa;4;B;32;
429;Formazione Interdisciplinare e Applicativa;1;C;32;
430;A Scelta dello Studente;1;D;32;
431;Prova Finale;1;E;32;
432;Lingua Straniera;2;E;32;
2987;Valore Totale se Dato Disaggregato Non Disponibile;3;E;32;
433;Ulteriori Conoscenze Linguistiche;1;F;32;
1948;Abilità Informatiche e Relazionali;2;F;32;
2104;Tirocini;3;F;32;
2260;Altro;4;F;32;
2416;Valore Totale se Dato Disaggregato Non Disponibile;5;F;32;
2634;Formazione Logico-Fondazionale;1;T;32;
2635;Formazione Algebrico-Geometrica;2;T;32;
2636;Formazione Analitica;3;T;32;
2637;Formazione Modellistico-Applicativa;4;T;32;
434;Discipline Motorie e Sportive;1;A;33;
435;Biomedico;2;A;33;
436;Psicologico e Pedagogico;3;A;33;
437;Giuridico-Economico, Statistico e Sociologico;4;A;33;
438;Discipline Motorie e Sportive;1;B;33;
439;Biomedico;2;B;33;
440;Psicologico e Pedagogico;3;B;33;
441;Giuridico-Economico e Organizzativo;4;B;33;
442;Storico;5;B;33;
443;Biomedico;1;C;33;
444;Psicologico e Pedagogico;2;C;33;
445;Giuridico-Economico e Statistico;3;C;33;
446;A Scelta dello Studente;1;D;33;
447;Prova Finale;1;E;33;
448;Lingua Straniera;2;E;33;
2988;Valore Totale se Dato Disaggregato Non Disponibile;3;E;33;
449;Ulteriori Conoscenze Linguistiche;1;F;33;
1949;Abilità Informatiche e Relazionali;2;F;33;
2105;Tirocini;3;F;33;
2261;Altro;4;F;33;
2417;Valore Totale se Dato Disaggregato Non Disponibile;5;F;33;
2638;Discipline Motorie e Sportive;1;T;33;
2639;Biomedico;2;T;33;
2640;Psicologico e Pedagogico;3;T;33;
2641;Giuridico-Economico e Organizzativo;4;T;33;
2642;Storico;5;T;33;
450;Fondamenti della Psicologia;1;A;34;
451;Formazione Interdisciplinare;2;A;34;
452;Psicologia Generale e Fisiologica;1;B;34;
453;Psicologia dello Sviluppo e dell'Educazione;2;B;34;
454;Psicologia Sociale e del Lavoro;3;B;34;
455;Psicologia Dinamica e Clinica;4;B;34;
456;Scientifico-Tecnologico e dei Metodi Quantitativi;1;C;34;
457;Scienze Biologiche e Mediche;2;C;34;
458;Discipline Linguistiche, Storiche, Filosofiche e Pedagogiche;3;C;34;
459;Discipline Economiche e Sociologiche;4;C;34;
460;A Scelta dello Studente;1;D;34;
461;Prova Finale;1;E;34;
462;Lingua Straniera;2;E;34;
2989;Valore Totale se Dato Disaggregato Non Disponibile;3;E;34;
463;Ulteriori Conoscenze Linguistiche;1;F;34;
1950;Abilità Informatiche e Relazionali;2;F;34;
2106;Tirocini;3;F;34;
2262;Altro;4;F;34;
2418;Valore Totale se Dato Disaggregato Non Disponibile;5;F;34;
2643;Psicologia Generale e Fisiologica;1;T;34;
2644;Psicologia dello Sviluppo e dell'Educazione;2;T;34;
2645;Psicologia Sociale e del Lavoro;3;T;34;
2646;Psicologia Dinamica e Clinica;4;T;34;
464;Istituzioni di Economia e Politica Economica;1;A;35;
465;Discipline Storico-Antropologiche;2;A;35;
466;Discipline Giuridico-Politiche;3;A;35;
467;Cooperazione e Sviluppo;1;B;35;
468;Geografia e Organizzazione del Territorio;2;B;35;
469;Sociologia e Sistemi Sociali e Politici;3;B;35;
470;Discipline Antropologiche;4;B;35;
471;Discipline Giuridiche;1;C;35;
472;Istituzioni per Lo Sviluppo;2;C;35;
473;Informatica;3;C;35;
474;A Scelta dello Studente;1;D;35;
475;Prova Finale;1;E;35;
476;Lingua Straniera;2;E;35;
2990;Valore Totale se Dato Disaggregato Non Disponibile;3;E;35;
477;Ulteriori Conoscenze Linguistiche;1;F;35;
1951;Abilità Informatiche e Relazionali;2;F;35;
2107;Tirocini;3;F;35;
2263;Altro;4;F;35;
2419;Valore Totale se Dato Disaggregato Non Disponibile;5;F;35;
3130;Cooperazione e Sviluppo;1;T;35;
3131;Geografia e Organizzazione del Territorio;2;T;35;
3132;Sociologia e Sistemi Sociali e Politici;3;T;35;
3133;Discipline Antropologiche;4;T;35;
478;Discipline Sociologiche;1;A;36;
479;Discipline Sociologiche;1;B;36;
480;Formazione Interdisciplinare;1;C;36;
481;Discipline Giuridico-Politologiche, Economico-Statistiche, Demoetnoantropologiche, Storiche e Psicologiche;2;C;36;
482;A Scelta dello Studente;1;D;36;
483;Prova Finale;1;E;36;
484;Lingua Straniera;2;E;36;
2991;Valore Totale se Dato Disaggregato Non Disponibile;3;E;36;
485;Ulteriori Conoscenze Linguistiche;1;F;36;
1952;Abilità Informatiche e Relazionali;2;F;36;
2108;Tirocini;3;F;36;
2264;Altro;4;F;36;
2420;Valore Totale se Dato Disaggregato Non Disponibile;5;F;36;
486;Matematico-Statistico-Probabilistico-Informatico;1;A;37;
487;Statistico Metodologico;1;B;37;
488;Economico Sociale;2;B;37;
489;Formazione Interdisciplinare;1;C;37;
490;A Scelta dello Studente;1;D;37;
491;Prova Finale;1;E;37;
492;Lingua Straniera;2;E;37;
2992;Valore Totale se Dato Disaggregato Non Disponibile;3;E;37;
493;Ulteriori Conoscenze Linguistiche;1;F;37;
1953;Abilità Informatiche e Relazionali;2;F;37;
2109;Tirocini;3;F;37;
2265;Altro;4;F;37;
2421;Valore Totale se Dato Disaggregato Non Disponibile;5;F;37;
494;Metodologia e Fonti della Ricerca Storica;1;A;38;
495;Geografia;2;A;38;
496;Antropologia, Diritto, Economia, Sociologia;3;A;38;
497;Storia Antica;1;B;38;
498;Storia Medievale;2;B;38;
499;Storia Moderna e Contemporanea;3;B;38;
500;Storia e Civilta dell'Africa, dell'America, dell'Asia;4;B;38;
501;Discipline Storico-Religiose;5;B;38;
502;Discipline Filosofiche, Pedagogiche e Psicologiche;6;B;38;
503;Discipline Politiche, Economiche e Sociali;7;B;38;
504;Discipline Letterarie;1;C;38;
505;Discipline Storico-Artistiche;2;C;38;
506;A Scelta dello Studente;1;D;38;
507;Prova Finale;1;E;38;
508;Lingua Straniera;2;E;38;
2993;Valore Totale se Dato Disaggregato Non Disponibile;3;E;38;
509;Ulteriori Conoscenze Linguistiche;1;F;38;
1954;Abilità Informatiche e Relazionali;2;F;38;
2110;Tirocini;3;F;38;
2266;Altro;4;F;38;
2422;Valore Totale se Dato Disaggregato Non Disponibile;5;F;38;
2647;Storia Antica;1;T;38;
2648;Storia Medievale;2;T;38;
2649;Storia Moderna e Contemporanea;3;T;38;
2650;Storia e Civilta dell'Africa, dell'America, dell'Asia;4;T;38;
2651;Discipline Storico-Religiose;5;T;38;
2652;Discipline Filosofiche, Pedagogiche e Psicologiche;6;T;38;
2653;Discipline Politiche, Economiche e Sociali;7;T;38;
510;Discipline Economiche, Statistiche e Giuridiche;1;A;39;
511;Discipline Sociali e Territoriali;2;A;39;
512;Discipline dell'Organizzazione dei Servizi Turistici;1;B;39;
513;Discipline Economiche, Sociologiche e Psicologiche del Turismo e dei Consumi;2;B;39;
514;Discipline Storiche;3;B;39;
515;Discipline Artistiche e Architettoniche;4;B;39;
516;Discipline Interculturali;5;B;39;
517;Discipline Artistiche;1;C;39;
518;Discipline Storico-Religiose;2;C;39;
519;A Scelta dello Studente;1;D;39;
520;Prova Finale;1;E;39;
521;Lingua Straniera;2;E;39;
2994;Valore Totale se Dato Disaggregato Non Disponibile;3;E;39;
522;Ulteriori Conoscenze Linguistiche;1;F;39;
1955;Abilità Informatiche e Relazionali;2;F;39;
2111;Tirocini;3;F;39;
2267;Altro;4;F;39;
2423;Valore Totale se Dato Disaggregato Non Disponibile;5;F;39;
2654;Discipline dell'Organizzazione dei Servizi Turistici;1;T;39;
2655;Discipline Economiche, Sociologiche e Psicologiche del Turismo e dei Consumi;2;T;39;
2656;Discipline Storiche;3;T;39;
2657;Discipline Artistiche e Architettoniche;4;T;39;
2658;Discipline Interculturali;5;T;39;
523;Chimica;1;A;40;
524;Matematica, Informatica, Fisica e Statistica;2;A;40;
525;Biologia;3;A;40;
526;Biologia Veterinaria;1;B;40;
527;Tecnologie;2;B;40;
528;Zootecnia e Produzioni Animali;3;B;40;
529;Formazione Interdisciplinare;1;C;40;
530;A Scelta dello Studente;1;D;40;
531;Prova Finale;1;E;40;
532;Lingua Straniera;2;E;40;
2995;Valore Totale se Dato Disaggregato Non Disponibile;3;E;40;
533;Ulteriori Conoscenze Linguistiche;1;F;40;
1956;Abilità Informatiche e Relazionali;2;F;40;
2112;Tirocini;3;F;40;
2268;Altro;4;F;40;
2424;Valore Totale se Dato Disaggregato Non Disponibile;5;F;40;
534;Formazione di Base;1;A;41;
535;Scienze e Tecnologie per la Conservazione e il Restauro;1;B;41;
536;Formazione Interdisciplinare;2;B;41;
537;Legislazione dei Beni Culturali;1;C;41;
538;Discipline Storiche, Geografiche, Filosofiche, Economiche, Sociologiche;2;C;41;
46;Discipline Geologiche e Ingegneristiche;3;C;41;
47;A Scelta dello Studente;1;D;41;
48;Prova Finale;1;E;41;
49;Lingua Straniera;2;E;41;
2996;Valore Totale se Dato Disaggregato Non Disponibile;3;E;41;
50;Ulteriori Conoscenze Linguistiche;1;F;41;
1957;Abilità Informatiche e Relazionali;2;F;41;
2113;Tirocini;3;F;41;
2269;Altro;4;F;41;
2425;Valore Totale se Dato Disaggregato Non Disponibile;5;F;41;
51;Formazione Scientifica di Base;1;A;42;
52;Formazione Tecnologica di Base;2;A;42;
53;Formazione di Base nella Rappresentazione e nell'Informazione;3;A;42;
54;Formazione Umanistica di Base;4;A;42;
55;Design e Comunicazioni Multimediali;1;B;42;
56;Tecnologie Informatiche;2;B;42;
57;Tecniche Ingegneristiche;3;B;42;
58;Economia e Diritto;4;B;42;
59;Psicologia e Sociologia;5;B;42;
60;Cultura Scientifica, Ingegneristica e Architettonica;1;C;42;
61;Cultura Umanistica, Giuridica, Economica e Socio-Politica;2;C;42;
62;A Scelta dello Studente;1;D;42;
63;Prova Finale;1;E;42;
64;Lingua Straniera;2;E;42;
2997;Valore Totale se Dato Disaggregato Non Disponibile;3;E;42;
65;Ulteriori Conoscenze Linguistiche;1;F;42;
1958;Abilità Informatiche e Relazionali;2;F;42;
2114;Tirocini;3;F;42;
2270;Altro;4;F;42;
2426;Valore Totale se Dato Disaggregato Non Disponibile;5;F;42;
2551;Design e Comunicazioni Multimediali;1;T;42;
2552;Tecnologie Informatiche;2;T;42;
2553;Tecniche Ingegneristiche;3;T;42;
2554;Economia e Diritto;4;T;42;
2555;Psicologia e Sociologia;5;T;42;
1717;Scienze Propedeutiche;1;A;43;
1718;Scienze Biomediche;2;A;43;
1719;Scienze Infermieristiche;1;B;43;
1720;Scienze Ostetriche;2;B;43;
1721;Scienze Infermieristiche Pediatriche;3;B;43;
1722;Scienze Medico-Chirurgiche;4;B;43;
1723;Scienze della Prevenzione e dei Servizi Sanitari;5;B;43;
1724;Primo Soccorso;6;B;43;
1725;Scienze Interdisciplinari Cliniche;1;C;43;
1726;Scienze Umane e Psicopedagogiche;2;C;43;
1727;Scienze del Management Sanitario;3;C;43;
1728;Scienze Interdisciplinari;4;C;43;
1729;A Scelta dello Studente;1;D;43;
1730;Prova Finale;1;E;43;
1731;Lingua Straniera;2;E;43;
2998;Valore Totale se Dato Disaggregato Non Disponibile;3;E;43;
1732;Ulteriori Conoscenze Linguistiche;1;F;43;
1959;Abilità Informatiche e Relazionali;2;F;43;
2115;Tirocini;3;F;43;
2271;Altro;4;F;43;
2427;Valore Totale se Dato Disaggregato Non Disponibile;5;F;43;
2857;Scienze Infermieristiche;1;T;43;
2858;Scienze Ostetriche;2;T;43;
2859;Scienze Infermieristiche Pediatriche;3;T;43;
2860;Scienze Medico-Chirurgiche;4;T;43;
2861;Scienze della Prevenzione e dei Servizi Sanitari;5;T;43;
2862;Primo Soccorso;6;T;43;
1733;Scienze Propedeutiche;1;A;44;
1734;Scienze Biologiche e Psicologiche;2;A;44;
1735;Scienze della Podologia;1;B;44;
1736;Scienze Fisioterapiche;2;B;44;
1737;Scienze della Logopedia;3;B;44;
1738;Scienze Ortottiche e dell'Assistenza Oftalmologica;4;B;44;
1739;Scienze della Neuro e Psicomotricità dell'Età Evolutiva;5;B;44;
1740;Scienze della Riabilitazione Psichiatrica;6;B;44;
1741;Scienze della Terapia Occupazionale;7;B;44;
1742;Scienze dell'Educazione Professionale;8;B;44;
1743;Scienze Medico-Chirurgiche;9;B;44;
1744;Scienze della Prevenzione e dei Servizi Sanitari;10;B;44;
1745;Primo Soccorso;11;B;44;
1746;Scienze Interdisciplinari Cliniche;1;C;44;
1747;Scienze Umane e Psicopedagogiche;2;C;44;
1748;Scienze del Management Sanitario;3;C;44;
1749;Scienze Interdisciplinari;4;C;44;
1750;A Scelta dello Studente;1;D;44;
1751;Prova Finale;1;E;44;
1752;Lingua Straniera;2;E;44;
2999;Valore Totale se Dato Disaggregato Non Disponibile;3;E;44;
1753;Ulteriori Conoscenze Linguistiche;1;F;44;
1960;Abilità Informatiche e Relazionali;2;F;44;
2116;Tirocini;3;F;44;
2272;Altro;4;F;44;
2428;Valore Totale se Dato Disaggregato Non Disponibile;5;F;44;
2863;Scienze della Podologia;1;T;44;
2864;Scienze Fisioterapiche;2;T;44;
2865;Scienze della Logopedia;3;T;44;
2866;Scienze Ortottiche e dell'Assistenza Oftalmologica;4;T;44;
2867;Scienze della Neuro e Psicomotricità dell'Età Evolutiva;5;T;44;
2868;Scienze della Riabilitazione Psichiatrica;6;T;44;
2869;Scienze della Terapia Occupazionale;7;T;44;
2870;Scienze dell'Educazione Professionale;8;T;44;
2871;Scienze Medico-Chirurgiche;9;T;44;
2872;Scienze della Prevenzione e dei Servizi Sanitari;10;T;44;
2873;Primo Soccorso;11;T;44;
1754;Scienze Propedeutiche;1;A;45;
1755;Scienze Biomediche;2;A;45;
1756;Diagnostica Audiometrica;1;B;45;
1757;Diagnostica di Laboratorio Biomedico;2;B;45;
1758;Diagnostica per Immagini e Radioterapia;3;B;45;
1759;Diagnostica Neurofisiopatologica;4;B;45;
1760;Scienze e Tecniche Ortopediche;5;B;45;
1761;Scienze Audioprotesiche;6;B;45;
1762;Tecniche della Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare;7;B;45;
1763;Scienze dell'Igiene Dentale;8;B;45;
1764;Scienze della Dietistica;9;B;45;
1765;Scienze Medico-Chirurgiche;10;B;45;
1766;Scienze della Prevenzione e dei Servizi Sanitari;11;B;45;
1767;Primo Soccorso;12;B;45;
1768;Scienze Interdisciplinari Cliniche;1;C;45;
1769;Scienze Umane e Psicopedagogiche;2;C;45;
1770;Scienze del Management Sanitario;3;C;45;
1771;Scienze Interdisciplinari;4;C;45;
1772;A Scelta dello Studente;1;D;45;
1773;Prova Finale;1;E;45;
1774;Lingua Straniera;2;E;45;
3000;Valore Totale se Dato Disaggregato Non Disponibile;3;E;45;
1775;Ulteriori Conoscenze Linguistiche;1;F;45;
1961;Abilità Informatiche e Relazionali;2;F;45;
2117;Tirocini;3;F;45;
2273;Altro;4;F;45;
2429;Valore Totale se Dato Disaggregato Non Disponibile;5;F;45;
2874;Diagnostica Audiometrica;1;T;45;
2875;Diagnostica di Laboratorio Biomedico;2;T;45;
2876;Diagnostica per Immagini e Radioterapia;3;T;45;
2877;Diagnostica Neurofisiopatologica;4;T;45;
2878;Scienze e Tecniche Ortopediche;5;T;45;
2879;Scienze Audioprotesiche;6;T;45;
2880;Tecniche della Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare;7;T;45;
2881;Scienze dell'Igiene Dentale;8;T;45;
2882;Scienze della Dietistica;9;T;45;
2883;Scienze Medico-Chirurgiche;10;T;45;
2884;Scienze della Prevenzione e dei Servizi Sanitari;11;T;45;
2885;Primo Soccorso;12;T;45;
1776;Scienze Propedeutiche;1;A;46;
1777;Scienze Biomediche;2;A;46;
1778;Scienze della Prevenzione nell'Ambiente e nei Luoghi di Lavoro;1;B;46;
1779;Scienze dell'Assistenza Sanitaria;2;B;46;
1780;Scienze Medico-Chirurgiche;3;B;46;
1781;Scienze della Prevenzione e dei Servizi Sanitari;4;B;46;
1782;Primo Soccorso;5;B;46;
1783;Scienze Interdisciplinari Cliniche;1;C;46;
1784;Scienze Umane e Psicopedagogiche;2;C;46;
1785;Scienze del Management Sanitario;3;C;46;
1786;Scienze Interdisciplinari;4;C;46;
1787;A Scelta dello Studente;1;D;46;
1788;Prova Finale;1;E;46;
1789;Lingua Straniera;2;E;46;
3001;Valore Totale se Dato Disaggregato Non Disponibile;3;E;46;
1790;Ulteriori Conoscenze Linguistiche;1;F;46;
1962;Abilità Informatiche e Relazionali;2;F;46;
2118;Tirocini;3;F;46;
2274;Altro;4;F;46;
2430;Valore Totale se Dato Disaggregato Non Disponibile;5;F;46;
2886;Scienze della Prevenzione nell'Ambiente e nei Luoghi di Lavoro;1;T;46;
2887;Scienze dell'Assistenza Sanitaria;2;T;46;
2888;Scienze Medico-Chirurgiche;3;T;46;
2889;Scienze della Prevenzione e dei Servizi Sanitari;4;T;46;
2890;Primo Soccorso;5;T;46;
1791;Scienze Matematiche di Base;1;A;47;
1792;Scienze Fisiche e Chimiche di Base;2;A;47;
1793;Scienze Statistiche ed Economiche di Base;3;A;47;
1794;Discipline Giuridiche di Base;4;A;47;
1795;Scienze Storiche, Antropologiche, Psicologiche e Sociali di Base;5;A;47;
1796;Discipline Giuridiche Applicate;1;B;47;
1797;Scienze Geo-Politiche Economiche e Territoriali;2;B;47;
1798;Scienze Topografiche, Astronomiche e della Navigazione;3;B;47;
1799;Scienze Politologiche e Strategiche;4;B;47;
1800;Scienze dell'Organizzazione e Gestione Aziendale;5;B;47;
1801;Scienze dell'Ingegneria dell'Informazione;6;B;47;
1802;Scienze dell'Ingegneria Industriale;7;B;47;
1803;Scienze Sociologiche, Psicologiche e della Comunicazione;8;B;47;
1804;Scienze Bancarie e degli Intermediari Finanziari;9;B;47;
1805;Scienze Criminologiche e del Controllo Sociale;10;B;47;
1806;Attività Motorie e Sportive;11;B;47;
1807;Scienze dell'Ingegneria Civile e dell'Architettura;12;B;47;
1808;Medicina Legale e Sanità Pubblica;13;B;47;
1809;Scienze Matematiche, Fisiche e Naturali Applicate;1;C;47;
1810;Scienze Statistiche, Economiche e Giuridiche Applicate;2;C;47;
1811;Scienze Storiche, Filosofiche e Pedagogiche;3;C;47;
1812;Scienza dell'Informazione e delle Telecomunicazioni;4;C;47;
1813;A Scelta dello Studente;1;D;47;
1814;Prova Finale;1;E;47;
1815;Lingua Straniera;2;E;47;
