ID_SCUOLA;CODICE_SCUOLA;DENOMINAZIONE;TIPO_SCUOLA;ENTE;REGIONE;PROVINCIA;COMUNE;CAP;INDIRIZZO;TELEFONO;LIVELLO_FUNZIONALE;CODICE_SCUOLA_RIFERIMENTO;TIPOLOGIA;TIPOLOGIA_SEDE;PARITA;CODICE_ISTAT;
9292;BAPSX00467;E. DE DEO;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;MINERVINO MURGE;70055;;;;;;;;110006;
9212;BARFX00387;ISTITUTO PROFESSIONALE FEMMINILE DI ANDRIA;ISTITUTO PROFESSIONALE FEMMINILE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;;;;;;;;110001;
7938;BAIS00700P;L. EINAUDI;ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;CANOSA DI PUGLIA;70053;VIA L. SETTEMBRINI, 160;0883 661496;ISTITUTO PRINCIPALE;;IS;;;110004;
11244;BAPLS4500L;SALESIANO SACRI CUORI;LICEO LINGUISTICO;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;70051;VIA CAVOUR 91;;;;;;;110002;
11569;BAPC9N5004;LICEO MUSICALE CARLO MARIA GIULINI;LICEO CLASSICO;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;70051;VIA DEL SALVATORE 48;;;;;;;110002;
460;BARI05000G;I.P.S.I.A. ARCHIMEDE;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA MADONNA DELLA CROCE, 223;0883 575625;ISTITUTO PRINCIPALE;;;;;110002;
494;BATD030001;G. DELL'OLIO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BISCEGLIE;76011;VIA MAURO GIULIANI 10;080 921206;ISTITUTO PRINCIPALE;;;;;110003;
502;BATD080002;M. CASSANDRO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA MADONNA DELLA CROCE;0883 512110;ISTITUTO PRINCIPALE;;;;;110002;
509;BATD120007;A. MORO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;TRANI;76125;VIA GRAN BRETAGNA;0883 584593;ISTITUTO PRINCIPALE;;;;;110009;
522;BATD18000V;ETTORE CARAFA;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA BISCEGLIE;0883 563636;ISTITUTO PRINCIPALE;;;;;110001;
376;BAPC01000R;A. CASARDI;LICEO CLASSICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA FERDINANDO D'ARAGONA;0883 31121;ISTITUTO PRINCIPALE;;;;;110002;
380;BAPC04000L;CARLO TROYA;LICEO CLASSICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA RAFFAELLO SANZIO;0883 599126;ISTITUTO PRINCIPALE;;;;;110001;
400;BAPS030005;LEONARDO DA VINCI;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BISCEGLIE;76011;VIA CALA DELL'ARCIPRETE, 1;080 3923511;ISTITUTO PRINCIPALE;;;;;110003;
401;BAPS04000Q;ENRICO FERMI;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;CANOSA DI PUGLIA;70053;VIA L. SETTEMBRINI 101;0883 661415;ISTITUTO PRINCIPALE;;;;;110004;
406;BAPS080006;NUZZI;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA CINZIO VIOLANTE, 18;0883 547511;ISTITUTO PRINCIPALE;;;;;110001;
409;BAPS11000R;VALDEMARO VECCHI;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;TRANI;76125;PIAZZA PORTOGALLO;0883 507979;ISTITUTO PRINCIPALE;;;;;110009;
413;BAPS150007;C. CAFIERO;LICEO SCIENTIFICO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA DANTE ALIGHIERI, 1;0883 531717;ISTITUTO PRINCIPALE;;;;;110002;
1902;FGRH07000N;IST.PROF.PER I SERVIZI ALBERGHIERI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;MARGHERITA DI SAVOIA;71044;VIA VANVITELLI, 1 (EX VIA VITTORIO VENETO, 88/B);0883 656745;;;;;;110005;
7294;BAPL035003;ADA CESCHIN PILONE;LICEO LINGUISTICO;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;SPINAZZOLA;70058;VIA UMBERTO I, 265;0883 981605;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;110008;
7298;BAPM05500E;SALESIANO SACRI CUORI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;V. CAVOUR 81;0883 536380;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;110002;
7299;BAPQ05500P;IST.MAGISTRALE;SCUOLA MAGISTRALE;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;V.PENDIO S. LORENZO, 92;0883 592593;;;;SCUOLA MAGISTRALE CONVENZIONATA;PARITARIA;110001;
7300;BAPQ18500B;PIETRO BETHANCOURT;SCUOLA MAGISTRALE;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;V.PENDIO S. LORENZO, 92;0883 592593;;;;SCUOLA MAGISTRALE CONVENZIONATA;PARITARIA;110001;
7304;BATA01500C;UMBERTO I;ISTITUTO TECNICO AGRARIO;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;P.ZA S.PIO X 9;0883 599150;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;110001;
7307;BATD07500E;SALESIANO SACRI CUORI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA CAVOUR 81;0883 536380;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;110002;
7309;BATD19500L;CARLO LEVI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA B.BUOZZI, 1;0883 594685;;;;LEGALMENTE RICONOSCIUTA;;110001;
550;BATF060003;SEN. O. IANNUZZI;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIALE GRAMSCI 40;0883 22941;ISTITUTO PRINCIPALE;;;;;110001;
551;BATF07000N;FERMI;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA MADONNA DELLA CROCE;0883 575881;ISTITUTO PRINCIPALE;;;;;110002;
560;BATL03000B;PIER LUIGI NERVI;ISTITUTO TECNICO PER GEOMETRI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BARLETTA;76121;VIA MADONNA DELLA CROCE - POLIVALENTE;0883 522277;ISTITUTO PRINCIPALE;;;;;110002;
568;BAVC05000E;L. EINAUDI (CONVITTO ANNESSO);CONVITTO ANNESSO;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;CANOSA DI PUGLIA;70053;VIALE I MAGGIO;0883 61097;ISTITUZIONE EDUCAT.;;IP;;;110004;
7942;BAIS012006;I.I.S.S. (I.P.S.C.T. - IPSIA);ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;TRANI;70059;PIAZZA PLEBISCITO, 16;0883 482292;ISTITUTO PRINCIPALE;;IS;;;110009;
10723;BAIS04300T;RICCARDO LOTTI;ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA CINZIO VIOLANTE, 1;0883 541052;ISTITUTO PRINCIPALE;;IS;;;110001;
8153;FGIS049005;ALDO MORO;ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;MARGHERITA DI SAVOIA;71044;VIA VANVITELLI, 1;0883 654023;ISTITUTO PRINCIPALE;;IS;;;110005;
10724;BAIS04400N;GIUSEPPE COLASANTO;ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;76123;VIA N. PAGANINI;0883 563206;ISTITUTO PRINCIPALE;;IS;;;110001;
11668;BARF020506;GIUSEPPE COLASANTO (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;ANDRIA;;VIA PAGANINI;;CORSO SERALE;;;;;110001;
10122;BTTEX01127;IST. TECNICO FEMMINILE  PICCOLE OPERAIE SACRO CUORE;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;TRANI;70059;VIA STENDARDI,10;0883 588071;;;;LEGALMENTE RICONOSCIUTA;;110009;
10325;BAIS03600P;I.I.S.S. (I.P.S.C.T. - IPSIA);ISTITUTO SUPERIORE;Statale;PUGLIA;BARLETTA - ANDRIA - TRANI;BISCEGLIE;76011;VIA VILLA FRISARI, 22;080 3955765;ISTITUTO PRINCIPALE;;IS;;;110003;
10121;BTTEX01126;IST. TECNICO FEMMINILE  PICCOLE OPERAIE SACRO CUORE;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Non statale;PUGLIA;BARLETTA - ANDRIA - TRANI;TRANI;70059;VIA STENDARDI,10;0883 588071;;;;LEGALMENTE RICONOSCIUTA;;110009;
847;BRPS002014;MARZOLLA-S. VITO N.NNI (S.S.-BR);LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;SAN VITO DEI NORMANNI;72019;VIA XXV LUGLIO - S. VITO DEI NORMANNI;0831 951642;;BRIS00200N;SS;;;074017;
837;BRPC002011;BENEDETTO MARZOLLA;LICEO CLASSICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA NARDELLI;0831 516102;;BRIS00200N;SS;;;074001;
842;BRPS00301X;L. DA VINCI;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA G. ATTOMA;080 4413373;;BRIS00300D;SS;;;074007;
855;BRRF003016;FASANO (SC.AGGR-LIC. S. FASANO);ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA FRATELLI ROSSELLI;080 4422128;;BRIS00300D;SS;;;074007;
836;BRPC00401L;A. CALAMO;LICEO CLASSICO;Statale;PUGLIA;BRINDISI;OSTUNI;72017;VIA GIUSEPPE DI VITTORIO;0831 971549;;BRIS004009;SS;;;074012;
846;BRPS00401Q;LUDOVICO PEPE;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;OSTUNI;72017;VIA T. NOBILE;0831 975291;;BRIS004009;SS;;;074012;
854;BRRF00601N;CATALDO AGOSTINELLI;ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;VIA OVIDIO - VIA RISORGIMENTO;0831 377890;;BRIS006001;SS;;;074003;
839;BRPC006018;CATALDO AGOSTINELLI;LICEO CLASSICO;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;VIA SACERDOTE MASTRO;0831 377069;;BRIS006001;SS;;;074003;
862;BRRI00601L;CATALDO AGOSTINELLI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;VIA G. FORTUNATO 27;0831 377155;;BRIS006001;SS;;;074003;
878;BRTD006017;CATALDO AGOSTINELLI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;VIA BACHELET;0831 384584;;BRIS006001;SS;;;074003;
856;BRRH006015;CATALDO AGOSTINELLI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;CONTRADA GALANTE;0831 380435;;BRIS006001;SS;;;074003;
882;BRTF007019;ENRICO PANTANELLI - SEZ. INDUSTRIALE;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;OSTUNI;72017;CONTRADA MONTESARAGO;0831 301180;;BRIS00700R;SS;;;074012;
865;BRTA00702N;ENRICO PANTANELLI;ISTITUTO TECNICO AGRARIO;Statale;PUGLIA;BRINDISI;TORRE SANTA SUSANNA;72028;VIA PER MESAGNE;0831 740524;;BRIS00700R;SS;;;074019;
866;BRTA00701L;ENRICO PANTANELLI - SEZ. AGRARIA;ISTITUTO TECNICO AGRARIO;Statale;PUGLIA;BRINDISI;OSTUNI;72017;CONTRADA SAN LORENZO;0831 301868;;BRIS00700R;SS;;;074012;
845;BRPS008013;IISS VINCENZO LILLA;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;ORIA;72024;VIA ADA NEGRI 1;0831 817097;;BRIS00800L;SS;;;074011;
838;BRPC00801X;IISS VINCENZO LILLA;LICEO CLASSICO;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;72021;VIALE LILLA 23/A;0831 841727;;BRIS00800L;SS;;;074008;
858;BRRH00901L;IST.PROF.ALBERGHIERO SALVEMINI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA S. LORENZO;080 4391242;;BRIS00900C;SS;;;074007;
872;BRTD00901P;G.SALVEMINI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA FRATELLI ROSSELLI;080 714697;;BRIS00900C;SS;;;074007;
875;BRTD01101P;E.FERDINANDO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;MESAGNE;72023;VIA DAMIANO CHIESA;0831 778591;;BRIS01100C;SS;;;074010;
848;BRPS01101V;E.FERDINANDO;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;MESAGNE;72023;VIA ESCHILO 1;0831 771863;;BRIS01100C;SS;;;074010;
10205;BRSL012511;EDGARDO SIMONE - SERALE;LICEO ARTISTICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA FELICE ASSENNATO 1;0831 527788;CORSO SERALE;BRIS012008;;;;074001;
864;BRSL01201G;EDGARDO SIMONE;LICEO ARTISTICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA FELICE ASSENNATO 1;0831 527788;;BRIS012008;;;;074001;
843;BRPS01201P;L.S. MONTICELLI;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA NICOLA BRANDI, 22;0831 452615;;BRIS012008;;;;074001;
10207;BRTL013516;O. BELLUZZI (CORSO SERALE);ISTITUTO TECNICO PER GEOMETRI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA NICOLA BRANDI, 14;;CORSO SERALE;BRIS013004;;;;074001;
871;BRTD01351Q;GUGLIELMO MARCONI -CORSO SERALE-;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA CORTINE 10;0831 521074;CORSO SERALE;BRIS013004;SS;;;074001;
884;BRTL01301R;O. BELLUZZI;ISTITUTO TECNICO PER GEOMETRI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA NICOLA BRANDI, 14;0831 452612;;BRIS013004;;;;074001;
870;BRTD01301A;GUGLIELMO MARCONI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA CORTINE 10;0831 521074;;BRIS013004;;;;074001;
12541;BRPS01701T;E. MAJORANA;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA MONTEBELLO, 11;;;BRIS01700B;;;;074001;
881;BRTF01701X;E. MAJORANA;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA MONTEBELLO;0831 587953;;BRIS01700B;;;;074001;
10915;BRPM010025;LICEO SOCIO PSICO PEDAGOGICO;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;PUGLIA;BRINDISI;LATIANO;72022;VIA PAPA GIOVANNI XXIII;;;BRPM010003;;;;074009;
851;BRRC01001G;FRANCAVILLA F.NA-SC.C. BRINDISI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;72021;VIA SAVOIA;0831 841304;;BRRC01000E;SS;;;074008;
852;BRRC01050X;DE MARCO - CORSO SERALE;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA N. BRANDI;0831 418861;CORSO SERALE;BRRC01000E;SS;;;074001;
11362;BRRC010511;I.P.SERV.COMM.FRANCAVILLA F.NA C. (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI E TURISTICI;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;;VIA SAVOIA;;CORSO SERALE;BRRC01001G;;;;074008;
11978;BRRF006502;IPSS CEGLIE MESSAPICO  (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;;VIA OVIDIO;;CORSO SERALE;BRRF00601N;;;;074003;
11305;BRRF01003B;ISTITUTO PROFESSIONALE SERVIZI SOCIALI;ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;SAN VITO DEI NORMANNI;;;;;BRRF010008;;;;074017;
11782;BRRF01050N;MORVILLO (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;BRINDISI;;VIA GALANTI,1;;CORSO SERALE;BRRF010008;;;;074001;
11826;BRRH00650D;CATALDO AGOSTINELLI (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;CEGLIE MESSAPICA;72013;CONTRADA GALANTE;;CORSO SERALE;BRRH006015;;;;074003;
11882;BRRH009501;IPSAR FASANO  (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;FASANO;;VIA S. LORENZO - FASANO;;CORSO SERALE;BRRH00901L;;;;074007;
860;BRRH010505;S. PERTINI - SERALE;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA APPIA 356;0831 436103;CORSO SERALE;BRRH01000Q;SS;;;074001;
859;BRRH01002T;S. PERTINI -SEZ.ASS.BRINDISI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;CAROVIGNO;72012;VIA MARCELLO S.N.;0831 996853;;BRRH01000Q;SS;;;074002;
11306;BRRI01050L;I.P.IND. ARTIG.FERRARIS (CORSO SERALE);ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BRINDISI;BRINDISI;;VIA ADAMELLO;;CORSO SERALE;BRRI010007;;;;074001;
863;BRRI01004B;FERRARIS (SC. C.-BRINDISI);ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA S. MARGHERITA, 8;080 713370;;BRRI010007;SS;;;074007;
11154;BRRI01051N;I.P.IND.ARTIG.FERRARIS (CORSO SERALE);ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BRINDISI;FASANO;;VIA S. MARGHERITA, 8;;CORSO SERALE;BRRI01004B;;;;074007;
11883;BRTA007501;I.T.AGRARIO PANTANELLI  (CORSO SERALE);ISTITUTO TECNICO AGRARIO;Statale;PUGLIA;BRINDISI;OSTUNI;;CONTRADA S. LORENZO;;CORSO SERALE;BRTA00701L;;;;074012;
873;BRTD009514;SALVEMINI -CORSO SERALE-;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;FASANO;72015;VIA S. MARGHERITA;080 714697;CORSO SERALE;BRTD00901P;SS;;;074007;
11074;BRTD010507;I.T.C.CALO' F.FONTANA (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;;VIA GORIZIA;;CORSO SERALE;BRTD01000T;;;;074008;
868;BRTD010042;ISTITUTO TECNICO COMM.LE PER IL TURISMO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;ORIA;72024;VIA E.DI ALICARNASSO;;;BRTD01000T;SS;;;074011;
869;BRTD011503;MESAGNE - CORSO SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;MESAGNE;72023;;;CORSO SERALE;BRTD01101P;SS;;;074010;
12287;BRTD040503;NICOLA VALZANI  (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;PUGLIA;BRINDISI;SAN PIETRO VERNOTICO;;VIALE DEGLI STUDI;;CORSO SERALE;BRTD04000N;;;;074016;
12191;BRTD07050V;I.T.COMM.E GEOM. MONNET OSTUNI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE;Statale;PUGLIA;BRINDISI;OSTUNI;;VIA DOMENICO SILLETTI;;CORSO SERALE;BRTD07000D;;;;074012;
12192;BRTF01050D;IST.TECN.INDUSTRIALE GIORGI  (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;BRINDISI;;VIA AMALFI,2;;CORSO SERALE;BRTF010004;;;;074001;
11939;BRTF020504;FERMI - F.FONTANA  (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;;VIA CAPITANO DI CASTRI;;CORSO SERALE;BRTF02000P;;;;074008;
11827;BRTF02001Q;ISTITUTO TECNICO INDUSTRIALE;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;SAN PANCRAZIO SALENTINO;72026;VIA CIALDINI;;;BRTF02000P;;;;074015;
844;BRPS030007;F. RIBEZZO;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;72021;VIA FABIO FILZI 48;0831 841415;ISTITUTO PRINCIPALE;;;;;074008;
849;BRPS060003;ENRICO FERMI;LICEO SCIENTIFICO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIALE PORTA PIA 39;0831 587522;ISTITUTO PRINCIPALE;;;;;074001;
850;BRRC01000E;IPSC DE MARCO;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA NICOLA BRANDI;0831 418861;ISTITUTO PRINCIPALE;;;;;074001;
853;BRRF010008;MORVILLO FALCONE;ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA GALANTI, 1;0831 513991;ISTITUTO PRINCIPALE;;;;;074001;
857;BRRH01000Q;S. PERTINI;ISTITUTO PROFESSIONALE PER I SERVIZI ALBERGHIERI E RISTORAZIONE;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA APPIA 356;0831 436103;ISTITUTO PRINCIPALE;;;;;074001;
861;BRRI010007;G.FERRARIS;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA ADAMELLO;0831 523910;ISTITUTO PRINCIPALE;;;;;074001;
841;BRPM04000V;LICEO POLIVALENTE DON QUIRICO PUNZI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;PUGLIA;BRINDISI;CISTERNINO;72014;VIA MADONNA DEL SOCCORSO;080 4448085;ISTITUTO PRINCIPALE;;;;;074005;
840;BRPM010003;PALUMBO;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA ACHILLE GRANDI;0831 583124;ISTITUTO PRINCIPALE;;;;;074001;
883;BRTH01000G;CARNARO;ISTITUTO TECNICO NAUTICO;Statale;PUGLIA;BRINDISI;BRINDISI;72011;VIA N. BRANDI;0831 418116;ISTITUTO PRINCIPALE;;;;;074001;
880;BRTF02000P;FERMI;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;FRANCAVILLA FONTANA;72021;VIA CAPITANO DI CASTRI;0831 852132;ISTITUTO PRINCIPALE;;;;;074008;
879;BRTF010004;GIORGI;ISTITUTO TECNICO INDUSTRIALE;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA AMALFI 2;0831 418894;ISTITUTO PRINCIPALE;;;;;074001;
877;BRTD07000D;JEAN MONNET;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;OSTUNI;72017;VIA DOMENICO SILLETTI;0831 331217;ISTITUTO PRINCIPALE;;;;;074012;
876;BRTD06000V;M. L. FLACCO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;BRINDISI;72100;VIA MONTEBELLO, 12;0831 587013;ISTITUTO PRINCIPALE;;;;;074001;
874;BRTD04000N;NICOLA VALZANI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;PUGLIA;BRINDISI;SAN PIETRO VERNOTICO;72027;VIALE DEGLI STUDI;0831 654351;ISTITUTO PRINCIPALE;;;;;074016;
7318;BRTD02500G;I.T.C. MONS. ARMANDO FRANCO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;PUGLIA;BRINDISI;MESAGNE;72023;VIA GALVANI, 1;0831 771422;;;;LEGALMENTE RICONOSCIUTA;;074010;
7317;BRTD015001;PADRE PIO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Non statale;PUGLIA;BRINDISI;SAN PIETRO VERNOTICO;72027;V.LECCE 112;0831 652372;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;074016;
7316;BRRC005003;I.P.S.C.T. MONS. ARMANDO FRANCO;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Non statale;PUGLIA;BRINDISI;MESAGNE;72023;VIA GALVANI, 1;0831 771422;;;;LEGALMENTE RICONOSCIUTA;;074010;
7315;BRPM015006;S.MARIA DEGLI ANGELI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;PUGLIA;BRINDISI;SAN DONACI;72025;V.DON VINCENZO LOMBARDO 28;0831 635006;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;074013;
